Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
23.4	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12	-6.988491E-12
24.05	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12	-6.988752E-12
24.7	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12	-6.989011E-12
25.35	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12	-6.989269E-12
26	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12	-6.989527E-12
26.65	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12	-6.989782E-12
27.3	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12	-6.990037E-12
27.95	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12	-6.990289E-12
28.6	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12	-6.990541E-12
29.25	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12	-6.990792E-12
29.9	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12	-6.991041E-12
