Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
130.65	4.381618E-08	4.308448E-06	0.0003418248	0.02119515	0.8711368	17.43448	124.4994	325.8757	476.3693	586.7657	699.0105	818.3716	943.5888	1073.069	1205.26	1338.759	1472.374	1605.154	1736.39	1865.595
131.3	4.451518E-08	4.384022E-06	0.0003484137	0.02164897	0.8921251	17.88382	127.1053	328.864	476.9695	586.6346	698.8279	818.1822	943.3975	1072.88	1205.077	1338.585	1472.211	1605.003	1736.253	1865.472
131.95	4.520478E-08	4.458791E-06	0.0003549477	0.02209992	0.9130145	18.33081	129.6664	331.6935	477.4873	586.4959	698.6452	817.9928	943.2063	1072.691	1204.894	1338.411	1472.048	1604.853	1736.116	1865.349
132.6	4.588511E-08	4.532764E-06	0.0003614274	0.02254802	0.9338055	18.77546	132.1833	334.3723	477.9315	586.351	698.4625	817.8035	943.0151	1072.502	1204.711	1338.237	1471.885	1604.703	1735.979	1865.225
133.25	4.65563E-08	4.605949E-06	0.0003678533	0.02299328	0.9544982	19.21777	134.6569	336.908	478.3102	586.2009	698.2797	817.6142	942.8239	1072.313	1204.528	1338.063	1471.723	1604.553	1735.842	1865.102
133.9	4.721846E-08	4.678354E-06	0.0003742257	0.02343572	0.9750934	19.65774	137.0877	339.3079	478.6306	586.0468	698.097	817.425	942.6328	1072.124	1204.345	1337.889	1471.56	1604.403	1735.705	1864.979
134.55	4.787172E-08	4.749989E-06	0.0003805451	0.02387537	0.9955914	20.09539	139.4765	341.5788	478.899	585.8893	697.9142	817.2358	942.4417	1071.935	1204.163	1337.715	1471.397	1604.252	1735.568	1864.855
135.2	4.85162E-08	4.820861E-06	0.0003868119	0.02431222	1.015993	20.53073	141.8239	343.7272	479.121	585.7292	697.7315	817.0467	942.2506	1071.747	1203.98	1337.541	1471.234	1604.102	1735.432	1864.732
135.85	4.915202E-08	4.890978E-06	0.0003930267	0.02474631	1.036298	20.96375	144.1305	345.7595	479.3018	585.5669	697.5488	816.8576	942.0596	1071.558	1203.797	1337.367	1471.072	1603.952	1735.295	1864.609
136.5	4.977928E-08	4.960348E-06	0.0003991897	0.02517765	1.056507	21.39448	146.3971	347.6815	479.4458	585.4028	697.3661	816.6685	941.8687	1071.369	1203.614	1337.194	1470.909	1603.802	1735.158	1864.485
137.15	5.039812E-08	5.02898E-06	0.0004053016	0.02560627	1.07662	21.82292	148.6243	349.4988	479.5571	585.2373	697.1835	816.4796	941.6777	1071.181	1203.431	1337.02	1470.746	1603.652	1735.021	1864.362
137.8	5.100864E-08	5.09688E-06	0.0004113626	0.02603216	1.096639	22.24909	150.8127	351.2167	479.6392	585.0707	697.001	816.2906	941.4868	1070.992	1203.249	1336.846	1470.583	1603.502	1734.884	1864.239
138.45	5.161095E-08	5.164058E-06	0.0004173731	0.02645536	1.116563	22.67298	152.963	352.8404	479.6952	584.9031	696.8185	816.1017	941.296	1070.803	1203.066	1336.672	1470.421	1603.352	1734.748	1864.116
139.1	5.220516E-08	5.230519E-06	0.0004233338	0.02687589	1.136393	23.09462	155.0758	354.3745	479.7281	584.7347	696.636	815.9128	941.1051	1070.615	1202.883	1336.498	1470.258	1603.202	1734.611	1863.992
139.75	5.279138E-08	5.296274E-06	0.0004292448	0.02729374	1.15613	23.51401	157.1517	355.8236	479.7404	584.5659	696.4536	815.7239	940.9144	1070.426	1202.701	1336.325	1470.095	1603.052	1734.474	1863.869
140.4	5.336972E-08	5.361328E-06	0.0004351067	0.02770896	1.175773	23.93116	159.1914	357.1921	479.7343	584.3965	696.2711	815.5352	940.7236	1070.238	1202.518	1336.151	1469.933	1602.901	1734.337	1863.746
141.05	5.394029E-08	5.425689E-06	0.0004409198	0.02812154	1.195323	24.34609	161.1954	358.4841	479.7119	584.2267	696.0888	815.3464	940.533	1070.049	1202.336	1335.977	1469.77	1602.751	1734.201	1863.623
141.7	5.450319E-08	5.489365E-06	0.0004466846	0.02853151	1.214782	24.7588	163.1643	359.7035	479.6748	584.0567	695.9065	815.1578	940.3423	1069.861	1202.153	1335.804	1469.608	1602.601	1734.064	1863.5
142.35	5.505852E-08	5.552363E-06	0.0004524015	0.02893889	1.234148	25.16931	165.0987	360.8539	479.6248	583.8864	695.7242	814.9691	940.1517	1069.672	1201.971	1335.63	1469.445	1602.451	1733.927	1863.376
143	5.560638E-08	5.61469E-06	0.0004580708	0.02934368	1.253422	25.57763	166.9992	361.9388	479.5632	583.716	695.5421	814.7805	939.9611	1069.484	1201.788	1335.456	1469.283	1602.302	1733.791	1863.253
143.65	5.614688E-08	5.676352E-06	0.000463693	0.02974592	1.272606	25.98377	168.8663	362.9616	479.4914	583.5454	695.3599	814.592	939.7706	1069.296	1201.606	1335.283	1469.12	1602.151	1733.654	1863.13
144.3	5.668011E-08	5.737359E-06	0.0004692684	0.0301456	1.291699	26.38773	170.7006	363.9255	479.4103	583.3748	695.1778	814.4034	939.5801	1069.107	1201.423	1335.109	1468.958	1602.002	1733.517	1863.007
144.95	5.720618E-08	5.797715E-06	0.0004747975	0.03054276	1.310702	26.78953	172.5027	364.8335	479.3211	583.204	694.9958	814.215	939.3896	1068.919	1201.241	1334.936	1468.795	1601.852	1733.381	1862.884
145.6	5.772517E-08	5.857429E-06	0.0004802806	0.0309374	1.329615	27.18919	174.273	365.6884	479.2246	583.0332	694.8138	814.0266	939.1992	1068.731	1201.058	1334.762	1468.633	1601.702	1733.244	1862.761
146.25	5.823719E-08	5.916507E-06	0.0004857181	0.03132954	1.348439	27.5867	176.0121	366.4928	479.1216	582.8624	694.6318	813.8382	939.0089	1068.543	1200.876	1334.589	1468.47	1601.552	1733.107	1862.637
146.9	5.874232E-08	5.974956E-06	0.0004911104	0.0317192	1.367174	27.98209	177.7206	367.2495	479.0129	582.6915	694.4499	813.6499	938.8185	1068.355	1200.694	1334.415	1468.308	1601.402	1732.971	1862.514
147.55	5.924067E-08	6.032782E-06	0.0004964578	0.03210639	1.38582	28.37536	179.3989	367.9607	478.8991	582.5207	694.2681	813.4616	938.6282	1068.167	1200.511	1334.242	1468.146	1601.252	1732.834	1862.391
148.2	5.973231E-08	6.089993E-06	0.0005017607	0.03249113	1.404378	28.76653	181.0475	368.6288	478.7806	582.3499	694.0862	813.2734	938.4379	1067.978	1200.329	1334.068	1467.983	1601.102	1732.698	1862.268
148.85	6.021734E-08	6.146594E-06	0.0005070196	0.03287343	1.422849	29.15559	182.667	369.2561	478.6582	582.179	693.9045	813.0851	938.2477	1067.79	1200.147	1333.895	1467.821	1600.952	1732.561	1862.145
149.5	6.069585E-08	6.202592E-06	0.0005122348	0.03325332	1.441232	29.54258	184.2578	369.8446	478.5321	582.0082	693.7228	812.897	938.0576	1067.602	1199.965	1333.722	1467.658	1600.802	1732.425	1862.022
150.15	6.116793E-08	6.257995E-06	0.0005174065	0.03363079	1.459529	29.92748	185.8204	370.3962	478.4028	581.8374	693.5411	812.7089	937.8674	1067.414	1199.783	1333.548	1467.496	1600.653	1732.288	1861.899
150.8	6.163366E-08	6.312807E-06	0.0005225352	0.03400588	1.477739	30.31033	187.3553	370.9129	478.2707	581.6667	693.3595	812.5208	937.6773	1067.226	1199.601	1333.375	1467.334	1600.503	1732.151	1861.776
151.45	6.209314E-08	6.367035E-06	0.0005276214	0.03437859	1.495863	30.69112	188.8629	371.3964	478.136	581.496	693.1779	812.3328	937.4872	1067.038	1199.418	1333.202	1467.172	1600.353	1732.015	1861.653
152.1	6.254643E-08	6.420686E-06	0.0005326652	0.03474895	1.513901	31.06987	190.3437	371.8484	477.999	581.3253	692.9964	812.1448	937.2972	1066.851	1199.236	1333.028	1467.009	1600.203	1731.878	1861.53
152.75	6.299364E-08	6.473766E-06	0.000537667	0.03511695	1.531854	31.44658	191.7981	372.2706	477.86	581.1547	692.8149	811.9569	937.1073	1066.663	1199.054	1332.855	1466.847	1600.054	1731.742	1861.407
153.4	6.343483E-08	6.52628E-06	0.0005426273	0.03548263	1.549722	31.82128	193.2266	372.6643	477.7193	580.9841	692.6335	811.769	936.9174	1066.475	1198.872	1332.682	1466.685	1599.904	1731.605	1861.284
154.05	6.387008E-08	6.578235E-06	0.0005475463	0.03584599	1.567506	32.19395	194.6296	373.0312	477.577	580.8136	692.4521	811.5812	936.7274	1066.287	1198.69	1332.509	1466.523	1599.754	1731.469	1861.161
154.7	6.429949E-08	6.629636E-06	0.0005524245	0.03620705	1.585206	32.56464	196.0075	373.3726	477.4333	580.6431	692.2708	811.3934	936.5376	1066.099	1198.508	1332.335	1466.36	1599.604	1731.333	1861.037
155.35	6.472312E-08	6.680491E-06	0.000557262	0.03656582	1.602822	32.93332	197.3608	373.6896	477.2883	580.4727	692.0895	811.2057	936.3478	1065.912	1198.326	1332.162	1466.198	1599.455	1731.196	1860.914
156	6.514107E-08	6.730803E-06	0.0005620593	0.03692232	1.620354	33.30003	198.6899	373.9837	477.1422	580.3022	691.9083	811.0179	936.158	1065.724	1198.145	1331.989	1466.036	1599.305	1731.06	1860.792
156.65	6.555339E-08	6.78058E-06	0.0005668167	0.03727657	1.637804	33.66476	199.9951	374.256	476.9951	580.1319	691.7272	810.8303	935.9683	1065.536	1197.963	1331.816	1465.874	1599.155	1730.923	1860.668
157.3	6.596017E-08	6.829826E-06	0.0005715346	0.03762857	1.655172	34.02753	201.2769	374.5075	476.8472	579.9616	691.546	810.6427	935.7786	1065.349	1197.781	1331.643	1465.712	1599.006	1730.787	1860.546
157.95	6.636147E-08	6.878549E-06	0.0005762132	0.03797834	1.672457	34.38835	202.5356	374.7394	476.6985	579.7913	691.365	810.4551	935.5889	1065.161	1197.599	1331.47	1465.55	1598.856	1730.65	1860.422
158.6	6.675739E-08	6.926752E-06	0.000580853	0.0383259	1.689661	34.74723	203.7717	374.9526	476.5492	579.6212	691.184	810.2676	935.3993	1064.974	1197.417	1331.297	1465.388	1598.706	1730.514	1860.3
159.25	6.714798E-08	6.974442E-06	0.0005854541	0.03867125	1.706783	35.10418	204.9855	375.1481	476.3992	579.451	691.0029	810.0801	935.2097	1064.786	1197.235	1331.124	1465.226	1598.557	1730.378	1860.177
159.9	6.753332E-08	7.021624E-06	0.0005900169	0.03901442	1.723825	35.4592	206.1774	375.3268	476.2487	579.2809	690.822	809.8927	935.0201	1064.599	1197.054	1330.951	1465.064	1598.407	1730.241	1860.054
160.55	6.791348E-08	7.068304E-06	0.0005945419	0.03935542	1.740785	35.81231	207.3477	375.4896	476.0978	579.1108	690.6411	809.7053	934.8307	1064.411	1196.872	1330.778	1464.902	1598.258	1730.105	1859.931
161.2	6.828854E-08	7.114486E-06	0.0005990292	0.03969425	1.757666	36.16352	208.4969	375.6372	475.9464	578.9409	690.4603	809.5179	934.6412	1064.224	1196.69	1330.605	1464.74	1598.108	1729.969	1859.808
161.85	6.865854E-08	7.160177E-06	0.0006034792	0.04003095	1.774467	36.51284	209.6252	375.7705	475.7947	578.7709	690.2795	809.3306	934.4518	1064.036	1196.509	1330.432	1464.578	1597.958	1729.832	1859.685
162.5	6.902358E-08	7.205381E-06	0.0006078922	0.0403655	1.791188	36.86028	210.733	375.8901	475.6427	578.601	690.0988	809.1434	934.2624	1063.849	1196.327	1330.259	1464.416	1597.809	1729.696	1859.562
163.15	6.93837E-08	7.250104E-06	0.0006122684	0.04069794	1.807831	37.20584	211.8207	375.9968	475.4904	578.4312	689.9181	808.9562	934.0731	1063.662	1196.145	1330.086	1464.254	1597.659	1729.56	1859.439
163.8	6.973899E-08	7.29435E-06	0.0006166083	0.04102828	1.824394	37.54953	212.8886	376.0912	475.3378	578.2614	689.7374	808.769	933.8838	1063.474	1195.964	1329.913	1464.092	1597.51	1729.423	1859.316
164.45	7.00895E-08	7.338126E-06	0.0006209121	0.04135652	1.84088	37.89138	213.937	376.174	475.1851	578.0916	689.5569	808.5819	933.6945	1063.287	1195.782	1329.74	1463.93	1597.36	1729.287	1859.193
165.1	7.04353E-08	7.381434E-06	0.0006251801	0.04168268	1.857287	38.23137	214.9663	376.2457	475.0321	577.9219	689.3763	808.3948	933.5052	1063.1	1195.601	1329.568	1463.768	1597.211	1729.151	1859.07
165.75	7.077644E-08	7.424282E-06	0.0006294126	0.04200678	1.873617	38.56953	215.9767	376.307	474.8791	577.7523	689.1958	808.2078	933.3161	1062.913	1195.419	1329.395	1463.606	1597.062	1729.014	1858.948
166.4	7.111301E-08	7.466674E-06	0.0006336099	0.04232883	1.889869	38.90587	216.9687	376.3582	474.7259	577.5826	689.0154	808.0208	933.127	1062.726	1195.238	1329.222	1463.444	1596.912	1728.878	1858.825
167.05	7.144504E-08	7.508614E-06	0.0006377723	0.04264883	1.906045	39.24039	217.9424	376.4001	474.5725	577.4131	688.835	807.8339	932.9379	1062.539	1195.057	1329.049	1463.283	1596.763	1728.742	1858.702
167.7	7.177262E-08	7.550107E-06	0.0006419001	0.04296682	1.922145	39.5731	218.8982	376.433	474.4191	577.2436	688.6547	807.647	932.7488	1062.352	1194.875	1328.877	1463.121	1596.613	1728.606	1858.579
168.35	7.209579E-08	7.591158E-06	0.0006459936	0.04328278	1.938168	39.90401	219.8364	376.4574	474.2656	577.0742	688.4743	807.4601	932.5598	1062.165	1194.694	1328.704	1462.959	1596.464	1728.469	1858.456
169	7.241461E-08	7.631773E-06	0.000650053	0.04359674	1.954115	40.23314	220.7573	376.4737	474.1121	576.9048	688.2941	807.2733	932.3708	1061.978	1194.512	1328.531	1462.797	1596.314	1728.333	1858.333
169.65	7.272916E-08	7.671954E-06	0.0006540786	0.04390872	1.969987	40.56047	221.6612	376.4824	473.9585	576.7354	688.1139	807.0865	932.1818	1061.791	1194.331	1328.359	1462.635	1596.165	1728.197	1858.21
170.3	7.303947E-08	7.711708E-06	0.0006580708	0.04421872	1.985784	40.88605	222.5483	376.4838	473.8048	576.5662	687.9337	806.8998	931.9929	1061.604	1194.15	1328.186	1462.474	1596.016	1728.061	1858.088
170.95	7.33456E-08	7.751039E-06	0.0006620298	0.04452676	2.001506	41.20985	223.419	376.4783	473.6511	576.3969	687.7536	806.7131	931.8041	1061.417	1193.969	1328.014	1462.312	1595.866	1727.925	1857.965
171.6	7.364763E-08	7.789949E-06	0.0006659558	0.04483285	2.017154	41.53191	224.2735	376.4663	473.4974	576.2277	687.5735	806.5265	931.6152	1061.23	1193.787	1327.841	1462.15	1595.717	1727.789	1857.842
172.25	7.394559E-08	7.828447E-06	0.0006698493	0.045137	2.032727	41.85222	225.1121	376.4481	473.3437	576.0586	687.3936	806.3399	931.4265	1061.043	1193.606	1327.668	1461.989	1595.568	1727.652	1857.719
172.9	7.423955E-08	7.866534E-06	0.0006737103	0.04543922	2.048227	42.1708	225.9351	376.424	473.19	575.8895	687.2136	806.1533	931.2377	1060.856	1193.425	1327.496	1461.827	1595.418	1727.516	1857.597
173.55	7.452956E-08	7.904216E-06	0.0006775392	0.04573953	2.063654	42.48764	226.7427	376.3943	473.0363	575.7205	687.0337	805.9669	931.049	1060.67	1193.244	1327.323	1461.665	1595.269	1727.38	1857.474
174.2	7.481567E-08	7.941496E-06	0.0006813363	0.04603793	2.079008	42.80278	227.5351	376.3593	472.8826	575.5515	686.8538	805.7804	930.8604	1060.483	1193.063	1327.151	1461.504	1595.12	1727.244	1857.351
174.85	7.509792E-08	7.978379E-06	0.0006851018	0.04633445	2.094289	43.1162	228.3127	376.3193	472.7289	575.3825	686.674	805.594	930.6717	1060.296	1192.882	1326.978	1461.342	1594.971	1727.108	1857.228
175.5	7.537639E-08	8.014869E-06	0.0006888359	0.04662909	2.109498	43.42792	229.0756	376.2745	472.5752	575.2136	686.4942	805.4076	930.4831	1060.109	1192.701	1326.806	1461.181	1594.821	1726.972	1857.105
176.15	7.565112E-08	8.050971E-06	0.000692539	0.04692186	2.124635	43.73795	229.8242	376.2252	472.4215	575.0448	686.3145	805.2213	930.2946	1059.923	1192.52	1326.634	1461.019	1594.672	1726.836	1856.983
176.8	7.592215E-08	8.086688E-06	0.0006962114	0.04721278	2.1397	44.04629	230.5586	376.1716	472.2679	574.876	686.1348	805.035	930.1061	1059.736	1192.339	1326.461	1460.858	1594.523	1726.7	1856.86
177.45	7.618953E-08	8.122025E-06	0.0006998532	0.04750185	2.154694	44.35296	231.2791	376.114	472.1143	574.7073	685.9552	804.8488	929.9176	1059.55	1192.158	1326.289	1460.696	1594.374	1726.564	1856.737
178.1	7.645333E-08	8.156986E-06	0.0007034647	0.0477891	2.169617	44.65797	231.9859	376.0525	471.9607	574.5386	685.7756	804.6626	929.7291	1059.363	1191.977	1326.116	1460.535	1594.225	1726.428	1856.615
178.75	7.671357E-08	8.191574E-06	0.0007070461	0.04807452	2.184469	44.96132	232.6793	375.9873	471.8071	574.37	685.5961	804.4764	929.5408	1059.177	1191.796	1325.944	1460.373	1594.076	1726.292	1856.492
179.4	7.697032E-08	8.225794E-06	0.0007105978	0.04835814	2.199251	45.26302	233.3595	375.9186	471.6536	574.2014	685.4166	804.2903	929.3524	1058.99	1191.615	1325.772	1460.212	1593.926	1726.156	1856.369
180.05	7.722361E-08	8.259649E-06	0.0007141199	0.04863996	2.213964	45.56307	234.0267	375.8467	471.5001	574.0329	685.2372	804.1043	929.1641	1058.804	1191.434	1325.6	1460.05	1593.777	1726.02	1856.247
180.7	7.74735E-08	8.293144E-06	0.0007176128	0.04891999	2.228606	45.8615	234.6811	375.7717	471.3466	573.8644	685.0578	803.9183	928.9758	1058.618	1191.253	1325.427	1459.889	1593.628	1725.884	1856.124
181.35	7.772003E-08	8.326282E-06	0.0007210766	0.04919826	2.24318	46.1583	235.3229	375.6936	471.1932	573.696	684.8785	803.7323	928.7876	1058.431	1191.073	1325.255	1459.727	1593.479	1725.748	1856.001
182	7.796324E-08	8.359068E-06	0.0007245116	0.04947476	2.257684	46.45349	235.9524	375.6128	471.0398	573.5276	684.6992	803.5464	928.5994	1058.245	1190.892	1325.083	1459.566	1593.33	1725.612	1855.879
182.65	7.820319E-08	8.391503E-06	0.000727918	0.04974951	2.272119	46.74706	236.5697	375.5293	470.8865	573.3593	684.52	803.3605	928.4113	1058.059	1190.711	1324.911	1459.405	1593.181	1725.476	1855.756
183.3	7.843991E-08	8.423593E-06	0.0007312961	0.05002252	2.286487	47.03904	237.1751	375.4433	470.7332	573.191	684.3408	803.1747	928.2231	1057.872	1190.531	1324.739	1459.243	1593.032	1725.34	1855.633
183.95	7.867345E-08	8.455343E-06	0.0007346461	0.0502938	2.300786	47.32943	237.7687	375.3549	470.5799	573.0228	684.1616	802.9889	928.035	1057.686	1190.35	1324.567	1459.082	1592.883	1725.204	1855.511
184.6	7.890385E-08	8.486753E-06	0.0007379683	0.05056336	2.315018	47.61823	238.3508	375.2642	470.4267	572.8546	683.9825	802.8031	927.847	1057.5	1190.169	1324.394	1458.921	1592.734	1725.068	1855.388
185.25	7.913115E-08	8.51783E-06	0.0007412627	0.05083121	2.329182	47.90546	238.9215	375.1714	470.2736	572.6865	683.8035	802.6174	927.659	1057.314	1189.989	1324.222	1458.759	1592.585	1724.932	1855.266
185.9	7.93554E-08	8.548574E-06	0.0007445299	0.05109737	2.343279	48.19112	239.481	375.0765	470.1205	572.5184	683.6245	802.4318	927.4711	1057.128	1189.808	1324.05	1458.598	1592.436	1724.796	1855.143
186.55	7.957663E-08	8.578992E-06	0.0007477698	0.05136184	2.35731	48.47523	240.0296	374.9797	469.9674	572.3503	683.4455	802.2462	927.2831	1056.942	1189.627	1323.878	1458.437	1592.287	1724.66	1855.02
187.2	7.979489E-08	8.609087E-06	0.0007509828	0.05162463	2.371274	48.75778	240.5673	374.8811	469.8143	572.1824	683.2666	802.0606	927.0952	1056.756	1189.447	1323.706	1458.276	1592.138	1724.524	1854.898
187.85	8.001021E-08	8.63886E-06	0.0007541691	0.05188577	2.385171	49.03879	241.0945	374.7807	469.6614	572.0145	683.0878	801.8751	926.9074	1056.57	1189.266	1323.534	1458.114	1591.989	1724.388	1854.775
188.5	8.022263E-08	8.668316E-06	0.0007573289	0.05214524	2.399004	49.31826	241.6112	374.6787	469.5084	571.8466	682.9089	801.6896	926.7196	1056.384	1189.086	1323.362	1457.953	1591.84	1724.252	1854.653
189.15	8.043221E-08	8.697459E-06	0.0007604624	0.05240308	2.41277	49.5962	242.1176	374.5751	469.3555	571.6788	682.7302	801.5042	926.5319	1056.198	1188.906	1323.19	1457.792	1591.691	1724.117	1854.53
189.8	8.063896E-08	8.726291E-06	0.0007635698	0.05265928	2.426472	49.87263	242.614	374.4701	469.2027	571.511	682.5515	801.3187	926.3441	1056.012	1188.725	1323.018	1457.631	1591.542	1723.981	1854.408
190.45	8.084294E-08	8.754815E-06	0.0007666514	0.05291386	2.440108	50.14754	243.1004	374.3636	469.0499	571.3433	682.3728	801.1334	926.1564	1055.826	1188.545	1322.847	1457.47	1591.393	1723.845	1854.285
191.1	8.104417E-08	8.783037E-06	0.0007697073	0.05316682	2.45368	50.42095	243.577	374.2558	468.8972	571.1756	682.1942	800.9481	925.9688	1055.64	1188.364	1322.675	1457.308	1591.244	1723.709	1854.162
191.75	8.12427E-08	8.810957E-06	0.0007727378	0.05341818	2.467188	50.69286	244.0441	374.1468	468.7445	571.008	682.0156	800.7628	925.7812	1055.454	1188.184	1322.503	1457.147	1591.095	1723.573	1854.04
192.4	8.143856E-08	8.83858E-06	0.0007757432	0.05366796	2.480632	50.96329	244.5017	374.0366	468.5918	570.8404	681.8372	800.5776	925.5936	1055.269	1188.004	1322.331	1456.986	1590.947	1723.438	1853.917
193.05	8.163178E-08	8.86591E-06	0.0007787236	0.05391614	2.494012	51.23223	244.9501	373.9252	468.4392	570.6729	681.6586	800.3925	925.4061	1055.083	1187.823	1322.159	1456.825	1590.798	1723.302	1853.795
193.7	8.182241E-08	8.892948E-06	0.0007816791	0.05416276	2.507329	51.4997	245.3893	373.8128	468.2867	570.5054	681.4802	800.2073	925.2186	1054.897	1187.643	1321.987	1456.664	1590.649	1723.166	1853.672
194.35	8.201048E-08	8.919698E-06	0.00078461	0.05440781	2.520582	51.7657	245.8195	373.6993	468.1342	570.338	681.3019	800.0222	925.0312	1054.711	1187.463	1321.816	1456.503	1590.5	1723.03	1853.55
195	8.219602E-08	8.946164E-06	0.0007875166	0.05465132	2.533773	52.03024	246.241	373.585	467.9818	570.1707	681.1235	799.8372	924.8438	1054.526	1187.283	1321.644	1456.342	1590.351	1722.894	1853.428
195.65	8.237906E-08	8.972347E-06	0.0007903991	0.05489327	2.546901	52.29333	246.6537	373.4697	467.8294	570.0033	680.9453	799.6522	924.6564	1054.34	1187.103	1321.472	1456.181	1590.203	1722.759	1853.305
196.3	8.255964E-08	8.998251E-06	0.0007932576	0.0551337	2.559968	52.55498	247.058	373.3535	467.677	569.8361	680.767	799.4672	924.4691	1054.155	1186.922	1321.301	1456.02	1590.054	1722.623	1853.183
196.95	8.273779E-08	9.02388E-06	0.0007960922	0.0553726	2.572972	52.81519	247.4538	373.2365	467.5247	569.6688	680.5889	799.2823	924.2817	1053.969	1186.742	1321.129	1455.859	1589.905	1722.487	1853.06
197.6	8.291355E-08	9.049236E-06	0.0007989033	0.05560999	2.585915	53.07397	247.8414	373.1188	467.3725	569.5016	680.4107	799.0975	924.0945	1053.784	1186.562	1320.957	1455.698	1589.756	1722.352	1852.938
198.25	8.308695E-08	9.074321E-06	0.000801691	0.05584588	2.598796	53.33133	248.2209	373.0003	467.2203	569.3345	680.2326	798.9127	923.9073	1053.598	1186.382	1320.786	1455.537	1589.608	1722.216	1852.815
198.9	8.325802E-08	9.09914E-06	0.0008044555	0.05608027	2.611617	53.58727	248.5925	372.8812	467.0681	569.1675	680.0546	798.7278	923.7201	1053.413	1186.202	1320.614	1455.377	1589.459	1722.08	1852.693
199.55	8.342678E-08	9.123693E-06	0.0008071971	0.05631318	2.624376	53.8418	248.9562	372.7614	466.916	569.0004	679.8766	798.5432	923.533	1053.227	1186.022	1320.443	1455.216	1589.31	1721.945	1852.571
200.2	8.359328E-08	9.147986E-06	0.0008099158	0.05654461	2.637075	54.09494	249.3121	372.641	466.764	568.8335	679.6987	798.3585	923.3459	1053.042	1185.842	1320.271	1455.055	1589.162	1721.809	1852.448
200.85	8.375753E-08	9.17202E-06	0.000812612	0.05677458	2.649714	54.34668	249.6606	372.52	466.612	568.6666	679.5208	798.1738	923.1588	1052.857	1185.662	1320.099	1454.894	1589.013	1721.673	1852.326
201.5	8.391959E-08	9.195798E-06	0.0008152857	0.05700308	2.662293	54.59704	250.0015	372.3984	466.4601	568.4997	679.3429	797.9892	922.9718	1052.671	1185.483	1319.928	1454.733	1588.864	1721.538	1852.203
202.15	8.407946E-08	9.219322E-06	0.0008179371	0.05723015	2.674813	54.84601	250.3352	372.2764	466.3082	568.3329	679.1651	797.8046	922.7849	1052.486	1185.303	1319.757	1454.572	1588.716	1721.402	1852.081
202.8	8.423718E-08	9.242597E-06	0.0008205666	0.05745577	2.687273	55.09362	250.6616	372.1538	466.1563	568.1661	678.9874	797.6201	922.5979	1052.301	1185.123	1319.585	1454.411	1588.567	1721.266	1851.959
203.45	8.439278E-08	9.265623E-06	0.0008231741	0.05767996	2.699674	55.33986	250.9809	372.0308	466.0045	567.9994	678.8096	797.4357	922.411	1052.116	1184.943	1319.414	1454.251	1588.419	1721.131	1851.836
204.1	8.454629E-08	9.288404E-06	0.00082576	0.05790273	2.712017	55.58474	251.2933	371.9073	465.8528	567.8327	678.632	797.2512	922.2241	1051.931	1184.763	1319.242	1454.09	1588.27	1720.995	1851.714
204.75	8.469774E-08	9.310942E-06	0.0008283243	0.0581241	2.7243	55.82827	251.5989	371.7835	465.7011	567.6661	678.4544	797.0668	922.0374	1051.745	1184.583	1319.071	1453.929	1588.121	1720.86	1851.592
205.4	8.484714E-08	9.333241E-06	0.0008308673	0.05834406	2.736526	56.07045	251.8977	371.6592	465.5494	567.4995	678.2768	796.8825	921.8505	1051.56	1184.404	1318.9	1453.769	1587.973	1720.724	1851.469
206.05	8.499455E-08	9.355302E-06	0.0008333892	0.05856263	2.748694	56.31129	252.1899	371.5346	465.3979	567.333	678.0993	796.6982	921.6638	1051.375	1184.224	1318.728	1453.608	1587.824	1720.589	1851.347
206.7	8.513997E-08	9.377128E-06	0.0008358901	0.05877981	2.760804	56.55081	252.4756	371.4097	465.2463	567.1666	677.9218	796.514	921.4771	1051.19	1184.044	1318.557	1453.447	1587.676	1720.453	1851.225
207.35	8.528343E-08	9.398721E-06	0.0008383701	0.05899561	2.772856	56.78901	252.7549	371.2844	465.0948	567.0001	677.7444	796.3298	921.2904	1051.005	1183.865	1318.386	1453.287	1587.527	1720.318	1851.102
208	8.542497E-08	9.420084E-06	0.0008408296	0.05921005	2.784852	57.02588	253.0278	371.1588	464.9434	566.8337	677.567	796.1456	921.1038	1050.82	1183.685	1318.214	1453.126	1587.379	1720.182	1850.98
208.65	8.55646E-08	9.44122E-06	0.0008432686	0.05942313	2.796791	57.26144	253.2947	371.0329	464.792	566.6674	677.3897	795.9615	920.9172	1050.635	1183.505	1318.043	1452.965	1587.23	1720.047	1850.858
209.3	8.570236E-08	9.462131E-06	0.0008456873	0.05963486	2.808672	57.4957	253.5554	370.9068	464.6406	566.5012	677.2125	795.7774	920.7307	1050.45	1183.326	1317.872	1452.805	1587.082	1719.911	1850.735
209.95	8.583827E-08	9.482819E-06	0.0008480859	0.05984525	2.820498	57.72866	253.8101	370.7804	464.4893	566.335	677.0352	795.5934	920.5442	1050.266	1183.146	1317.701	1452.644	1586.933	1719.776	1850.613
