Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
64.22	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
64.35	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
64.48	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
64.61	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
64.74	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
64.87	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.26	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.39	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.52	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.65	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.78	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
65.91	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.04	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.17	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.3	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.43	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.56	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.69	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.82	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
66.95	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.08	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.21	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.34	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.47	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.6	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.73	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.86	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
67.99	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.12	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.25	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.38	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.51	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.64	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.77	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
68.9	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.03	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.16	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.29	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.42	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.55	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.68	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.81	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
69.94	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.07	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.2	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.33	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.46	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.59	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.72	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.85	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
70.98	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.11	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.24	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.37	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.5	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.63	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.76	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
71.89	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.02	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.15	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.28	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.41	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.54	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.67	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.8	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
72.93	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.06	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.19	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.32	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.45	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.58	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.71	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
73.84	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13	-2.740662E-13
