Time (ms)	Sweep 1	Sweep 2	Sweep 3	Sweep 4	Sweep 5	Sweep 6	Sweep 7	Sweep 8	Sweep 9	Sweep 10	Sweep 11	Sweep 12	Sweep 13	Sweep 14	Sweep 15	Sweep 16	Sweep 17	Sweep 18	Sweep 19	Sweep 20
23.4	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12	-1.641507E-12
24.05	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12	-1.638847E-12
24.7	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12	-1.636236E-12
25.35	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12	-1.633672E-12
26	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12	-1.631155E-12
26.65	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12	-1.628683E-12
27.3	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12	-1.626256E-12
27.95	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12	-1.623873E-12
28.6	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12	-1.621534E-12
29.25	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12	-1.619237E-12
